508 0.5933155020739838 0.08641299975108055 0.3935913706309161 -3.130765037312205 -0.01971447814859994 0.0016547911386267484       0.600628881670174 0.08912021880751761 0.39315312692397075 3.1377187680112906 0.007182409870346775 -0.0010890771601756147
509 0.5934120303383005 0.08662218488046795 0.39328629579820634 -3.130713390108862 -0.01974538686220578 0.0016564430200547288       0.6007564072195746 0.08937915654854861 0.3927840398405763 3.1377266498637364 0.007167815774727319 -0.0010868353245547502
510 0.593534224251574 0.0868819402485729 0.3929061701035528 -3.1306508560069366 -0.019785383691939027 0.0016586040683467316       0.6008839235844782 0.0896380756406665 0.3924149793391428 3.13773453168264 0.007153221661438994 -0.0010845936041996862
511 0.593657980343571 0.08714018129187828 0.39252733884878566 -3.1305901973874595 -0.01982663108665441 0.001660837969678495       0.6010114297443853 0.08989697401176984 0.3920459483732216 3.137742413468005 0.007138627530482778 -0.0010823519991095703
512 0.5937831453252448 0.08739703803076403 0.39215008164291776 -3.1305313289482997 -0.019868737660823973 0.001663112000207754       0.6011389246787959 0.09015584958975713 0.39167694989636404 3.1377502952198344 0.007124033381859652 -0.0010801105092835505
513 0.5939477398121882 0.08772832649258193 0.3916633314971351 -3.1304581081615965 -0.01992391524303722 0.001666073322866019       0.6012664073672108 0.09041470030252696 0.3913079868621211 3.137758176938132 0.007109439215570604 -0.0010778691347207768
514 0.594088524652116 0.0880046432064584 0.39125732530221874 -3.1304008024162093 -0.019969971270113657 0.00166851750445951       0.6013938767891301 0.09067352407797788 0.3909390622240441 3.1377660586229004 0.007094845031616609 -0.0010756278754203976
515 0.5942562309267635 0.08832541795611534 0.39078650152971584 -3.1303396950597375 -0.020022033414950617 0.0016712268390727202       0.6015213319240541 0.09093231884400838 0.39057017893568446 3.1377739402741436 0.00708025082999865 -0.0010733867313815616
516 0.5943080293293734 0.08842271451504527 0.390643889233988 -3.130322492228864 -0.020037241687260975 0.0016720040407901722       0.6016487717514833 0.09119108252851707 0.39020133995059314 3.1377818218918643 0.007065656610717712 -0.001071145702603418
517 0.594450536722789 0.08868793389209348 0.39025620094170815 -3.130278069817713 -0.02007638290686234 0.0016739670764216912       0.6017761952509179 0.09144981305940245 0.3898325482223214 3.1377897034760664 0.007051062373774772 -0.0010689047890851157
518 0.5945924892282993 0.08895235007334307 0.38987213231390966 -3.1302353770969407 -0.020110827288817572 0.0016756622275476913       0.6019036014018582 0.09170850836456307 0.3894638067044206 3.137797585026753 0.007036468119170818 -0.0010666639908258047
519 0.5947461162617227 0.08924188902227258 0.3894547891677037 -3.130188939750258 -0.02014218693117077 0.0016772211855774146       0.6020309891838047 0.09196716637189746 0.38909511835044186 3.1378054665439277 0.007021873846906824 -0.0010644233078246329
520 0.5948857252323148 0.08950731871358304 0.38907453806593184 -3.1301475263098477 -0.020164671563784424 0.0016784029178355797       0.6021583575762577 0.0922257850093042 0.38872648611393645 3.1378133480275934 0.007007279556983775 -0.001062182740080751
521 0.5949488187565386 0.0896274395552657 0.3889029684205452 -3.1301295945859113 -0.020172782878785878 0.0016788605036090292       0.6022857055587175 0.09248436220468179 0.3883579129484557 3.137821229477754 0.006992685249402658 -0.001059942287593309
522 0.5950741085581672 0.08986784440840215 0.38856069787260716 -3.1300942660033715 -0.020184929603106715 0.0016796254898900787       0.6024130321106844 0.09274289588592881 0.3879894018075507 3.137829110894412 0.006978090924164444 -0.0010577019503614554
523 0.5951855604827051 0.09008679617473139 0.3882505172353985 -3.1300607210341798 -0.02019134330021653 0.0016801714993631214       0.6025403362116588 0.09300138398094382 0.3876209556447726 3.137836992277571 0.006963496581270126 -0.001055461728384341
524 0.5953200351535275 0.09035946249856983 0.38786595908244365 -3.1300157703640323 -0.02019385668799265 0.0016807254689231263       0.602667616841141 0.0932598244176253 0.38725257741367286 3.137844873627235 0.006948902220720679 -0.0010532216216611152
525 0.5954408392511701 0.09061257903535107 0.3875099544386413 -3.129970706623893 -0.020191802718472047 0.0016811966483005747       0.6027948729786314 0.09351821512387185 0.38688427006780257 3.137852754943406 0.006934307842517079 -0.0010509816301909277
526 0.5955487780183538 0.09084376642034042 0.38718480407414424 -3.1299275462463743 -0.020187152983499816 0.0016816475251072707       0.6029221036036303 0.09377655402758198 0.386516036560713 3.137860636226089 0.006919713446660321 -0.0010487417539729298
527 0.5956682724171796 0.09110349222676448 0.3868188272346845 -3.129877504927622 -0.02017971364746389 0.001682217361071686       0.6030493076956381 0.09403483905665425 0.38614787984595533 3.137868517475286 0.006905119033151379 -0.0010465019930062712
528 0.59578772313748 0.09136566621081298 0.3864481535456926 -3.129825705393961 -0.020170806013858688 0.0016828914931822985       0.603176484234155 0.09429306813898723 0.38577980287708075 3.137876398691001 0.006890524601991235 -0.001044262347290102
529 0.5959076338834848 0.09162902379376772 0.38607400859360175 -3.1297732707698382 -0.02016132972549745 0.0016836886553807176       0.6033036321986814 0.0945512392024794 0.3854118086076407 3.1378842798732367 0.00687593015318087 -0.001042022816823573
530 0.596028423415724 0.09189254098155421 0.38569753224999476 -3.1297210831889886 -0.020152053650248275 0.0016846090040788472       0.6034307505687178 0.09480935017502935 0.38504389999118616 3.1378921610219974 0.006861335686721264 -0.0010397834016058342
531 0.596162635300692 0.09218223089006991 0.38528124769291505 -3.1296641837335626 -0.020142861798021026 0.0016857571695979637       0.6035578383237642 0.09506739898453562 0.38467607998126846 3.1379000421372854 0.0068467412026134026 -0.0010375441016360375
532 0.5963110881579253 0.09249663541282346 0.3848265490105151 -3.1296039573849814 -0.020134739275416667 0.0016871496532750662       0.6036848944433213 0.09532538355889672 0.38430835153143883 3.137907923219105 0.006832146700858264 -0.0010353049169133331
533 0.5964114759390474 0.09270391427537815 0.3845250471221877 -3.1295661726979866 -0.02013058594030653 0.0016881322676946353       0.6038119179068894 0.09558330182601127 0.3839407175952485 3.1379158042674584 0.0068175521814568315 -0.0010330658474368717
534 0.5965385578696564 0.09296006096152332 0.38415090261178075 -3.1295218793082364 -0.020126743462510293 0.0016893788251277617       0.6039389076939685 0.0958411517137777 0.3835731811262487 3.13792368528235 0.006802957644410087 -0.0010308268932058048
535 0.5966542584098562 0.09318863208784571 0.38381620535154254 -3.1294839551429074 -0.020124417376952017 0.0016904919709460273       0.6040658627840593 0.09609893115009464 0.3832057450779907 3.1379315662637826 0.006788363089719009 -0.0010285880542192831
536 0.5967840364612451 0.09344139440568659 0.3834458906433389 -3.12944302637225 -0.020122828191807204 0.0016917004226714848       0.604192782156662 0.09635663806286061 0.3828384124040256 3.1379394472117594 0.006773768517384581 -0.0010263493304764584
537 0.5969279714602891 0.09371901958739029 0.3830396719420223 -3.1293984921870868 -0.02012191231781945 0.001692989140559356       0.6043196647912769 0.09661427037997417 0.38247118605790476 3.1379473281262844 0.0067591739274077845 -0.0010241107219764816
538 0.5970465236743296 0.09394577494082597 0.38270854978721314 -3.1293625656294184 -0.020121461343052663 0.0016940107020788789       0.6044465096674043 0.09687182602933384 0.3821040689931793 3.13795520900736 0.006744579319789603 -0.0010218722287185051
539 0.5971788987115846 0.09419740814265139 0.38234206213960364 -3.1293231623076894 -0.02012085282248937 0.0016951070384504485       0.6045733157645448 0.09712930293883817 0.38173706416340053 3.13796308985499 0.0067299846945310104 -0.001019633850701679
540 0.5973250217603852 0.09447445647986798 0.3819400693460265 -3.1292799144203514 -0.020119561595257004 0.0016962688691611197       0.6047000820621985 0.09738669903638572 0.38137017452211963 3.137970970669178 0.006715390051632994 -0.0010173955879251566
541 0.5975115257492889 0.09482679982673702 0.3814310263049515 -3.1292258309750043 -0.02011609740995148 0.0016976851928248414       0.6048268075398657 0.09764401224987498 0.38100340302288793 3.137978851449927 0.0067007953910965335 -0.0010151574403880887
542 0.5975783137559254 0.09495165728235486 0.38125101184564647 -3.129207706237127 -0.02011412349717011 0.001698168267782819       0.604953491177047 0.09790124050720458 0.38063675261925656 3.1379867321972403 0.006686200712922611 -0.0010129194080896276
543 0.5977387381537184 0.09524926358965312 0.3808228424490655 -3.129166765670368 -0.020107184179386034 0.0016992445570587727       0.6050801319532425 0.09815838173627298 0.38027022626477675 3.1379946129111214 0.006671606017112209 -0.0010106814910289257
544 0.5979122815745173 0.09557018842800435 0.3803630216221551 -3.1291245822084464 -0.020095545942206278 0.0017002476198108372       0.6052067288479527 0.09841543386497878 0.37990382691299973 3.138002493591573 0.0066570113036663065 -0.0010084436892051345
545 0.5980053437429507 0.09574219427588482 0.3801170930684948 -3.129103015431192 -0.020087369917913735 0.0017006762591516137       0.6053332808406778 0.09867239482122049 0.37953755751747664 3.1380103742385996 0.006642416572585884 -0.0010062060026174067
546 0.5981240233625913 0.09596345758677083 0.3798009522730033 -3.129076102495723 -0.02007433794882405 0.001701205294537654       0.6054597869109183 0.09892926253289666 0.379171421031759 3.1380182548522035 0.006627821823871922 -0.0010039684312648945
547 0.5982418460915239 0.09618569960031001 0.37948419501334524 -3.129048929713755 -0.020058578027300135 0.0017016845394927488       0.6055862460381745 0.09918603492790587 0.3788054204093977 3.1380261354323884 0.006613227057525406 -0.0010017309751467508
548 0.5983848267583493 0.09645959666990933 0.3790951261618003 -3.129014446274794 -0.020035748388397463 0.001702235069490003       0.6057126572019466 0.09944270993414664 0.3784395586039442 3.1380340159791578 0.006598632273547315 -0.000999493634262128
549 0.5985398674978479 0.09676125816152999 0.378667970485723 -3.1289747184792236 -0.020007094303165166 0.0017027473493619403       0.605839019381735 0.09969928547951747 0.3780738385689496 3.1380418964925147 0.006584037471938628 -0.0009972564086101784
550 0.5986428900627699 0.09696314908059044 0.3783823486597159 -3.128947802340712 -0.01998596399078326 0.0017030741471096697       0.6059653315570401 0.099955759491917 0.37770826325796514 3.138049776972463 0.006569442652700329 -0.0009950192981900555
551 0.5987713624255915 0.09721606348986461 0.3780244534339618 -3.128914154085425 -0.01995746753270898 0.0017034882152829438       0.6060915927073622 0.10021212989924366 0.3773428356245421 3.1380576574190053 0.006554847815833397 -0.0009927823030009121
552 0.598899581626125 0.09746973065890081 0.37766518618989686 -3.1288803583378844 -0.01992698428985285 0.0017039219324905988       0.6062178018122016 0.10046839462939608 0.37697755862223176 3.138065537832145 0.006540252961338816 -0.0009905454230419012
553 0.5990277296190392 0.09772402442891787 0.3773045178422266 -3.1288463849774035 -0.019894930071062855 0.0017043715885742923       0.6063439578510589 0.10072455161027274 0.3766124352045852 3.138073418211886 0.006525658089217564 -0.0009883086583121758
554 0.5991559632819757 0.09797874146609664 0.376942552308601 -3.1288123861028754 -0.01986183992258761 0.001704842515254541       0.6064700598034339 0.10098059876977225 0.37624746832515377 3.138081298558231 0.006511063199470622 -0.0009860720088108895
555 0.599284253851922 0.09823367276154552 0.3765792118361947 -3.12877866272318 -0.01982783170217818 0.001705383460217166       0.6065961066488276 0.10123653403579314 0.37588266093748857 3.138089178871184 0.0064964682920989735 -0.000983835474537195
556 0.5993998055202844 0.09846313286463575 0.37625110769937964 -3.1287486466374186 -0.019796834223245997 0.001705920141106232       0.6067220973667399 0.10149235533623391 0.375518015995141 3.1380970591507475 0.006481873367103599 -0.0009815990554902473
557 0.5995283585743998 0.09871798615657883 0.3758854657786833 -3.128715720535153 -0.019762409545535008 0.0017065562945288162       0.6068480309366712 0.10174806059899313 0.37515353645166216 3.1381049393969254 0.006467278424485479 -0.0009793627516691984
558 0.5996700936895293 0.09899846100479967 0.3754818376719247 -3.1286796684994056 -0.019724994108441002 0.001707298170179628       0.6069739063381219 0.10200364775196932 0.3747892252606033 3.138112819609721 0.006452683464245593 -0.000977126563073203
559 0.5997992746664335 0.09925350752071016 0.37511374593152746 -3.128647079969877 -0.019691761767205634 0.0017080114132404286       0.6070997225505923 0.1022591147230611 0.37442508537551566 3.1381206997891375 0.006438088486384923 -0.0009748904897014146
560 0.5999157291113402 0.09948269094641247 0.37478193512450386 -3.1286183258243914 -0.0196627867966854 0.0017086758661994652       0.6072254785535829 0.10251445944016693 0.37406111974995054 3.138128579935178 0.0064234934909044505 -0.000972654531552987
561 0.6000583530101358 0.09976259333626458 0.37437570970290823 -3.128583618278625 -0.01962886761165488 0.0017095040408653737       0.6073511733265938 0.10276967983118535 0.373697331337459 3.1381364600478463 0.0064088984778051545 -0.0009704186886270749
562 0.6001753372512123 0.09999175328942399 0.3740426925209629 -3.1285552219651827 -0.01960251863222488 0.001710191347450093       0.6074768058491254 0.10302477382401498 0.3733337230915924 3.1381443401271456 0.006394303447088018 -0.0009681829609228318
563 0.6003838361265449 0.10039923234618796 0.3734497609488878 -3.128505030746061 -0.019559238607153667 0.0017114271481527593       0.6076023751006783 0.10327973934655432 0.372970297965902 3.138152220173079 0.006379708398754023 -0.0009659473484394125
564 0.6004359013603369 0.10050045964387169 0.3733019048319431 -3.128493262829552 -0.01954922794074107 0.001711731060948195       0.6077278800607525 0.1035345743267019 0.37260705891393886 3.13816010018565 0.006365113332804149 -0.0009637118511759713
565 0.6005658610920342 0.10075225118534703 0.3729332346711847 -3.128465324045438 -0.019525737764854816 0.0017124475157775287       0.6078533197088484 0.10378927669235627 0.3722440088892544 3.138167980164862 0.006350518249239377 -0.0009614764691316626
566 0.6007993374126679 0.10120335325734327 0.3722719715370546 -3.1284177493820335 -0.019488974502487006 0.001713546209379387       0.6079786930244666 0.10404384437141602 0.37188115084539974 3.1381758601107177 0.006335923148060683 -0.000959241202305641
567 0.600850890298903 0.10130231440767559 0.37212623439294423 -3.128408652446628 -0.0194818379921553 0.0017137428854097133       0.6081039989871072 0.10429827529177964 0.3715184877359261 3.1381837400232215 0.006321328029269057 -0.0009570060506970613
568 0.6009534574529838 0.10149834962678625 0.37183662345937685 -3.128392505978135 -0.01946877338374299 0.0017140420639578345       0.6082292365762705 0.10455256738134566 0.37115602251438473 3.1381916199023756 0.006306732892865472 -0.0009547710143050784
569 0.6010429009858282 0.10166935694647831 0.37158422088272414 -3.128378960312038 -0.019458552372339562 0.0017141995414273615       0.608354404771457 0.1048067185680127 0.3707937581343268 3.1381994997481844 0.006292137738850914 -0.0009525360931288473
570 0.6012088358578024 0.10198865705314786 0.3711158870822959 -3.128351960194208 -0.019442298728692943 0.0017142602851135922       0.6084795025521669 0.10506072677967923 0.3704316975493037 3.1382073795606504 0.006277542567226359 -0.0009503012871675227
571 0.6013747921769919 0.10231136743408886 0.3706471255792335 -3.128321272236722 -0.019429313541434033 0.0017140903275341607       0.6086045288979007 0.10531458994424382 0.3700698437128666 3.1382152593397774 0.00626294737799279 -0.0009480665964202602
572 0.6014641391975553 0.10248631653305239 0.370394591307313 -3.1283034701159167 -0.01942358506934833 0.0017139328332667937       0.6087294827881586 0.10556830598960504 0.3697081995785666 3.1382231390855684 0.006248352171151192 -0.0009458320208862155
573 0.6015917669937173 0.10273748111886119 0.3700336462763618 -3.12827669708106 -0.019416823380182476 0.001713654698497339       0.6088543632024411 0.10582187284366136 0.36934676809995504 3.138231018798027 0.006233756946702541 -0.0009435975605645433
574 0.6017322452770616 0.10301550952095084 0.36963602118569083 -3.1282453516476156 -0.019411137435438142 0.001713314197743492       0.6089791691202483 0.10607528843431142 0.3689855522305831 3.1382388984771565 0.006219161704647817 -0.0009413632154543992
575 0.601847201253519 0.10324376731483151 0.3693104184170089 -3.128218860040276 -0.019407732491006677 0.001713034543473246       0.6091038995210808 0.10632855068945371 0.36862455492400203 3.13824677812296 0.0062045664449879995 -0.0009391289855549389
576 0.6019877155212868 0.10352324455602456 0.36891217653797864 -3.1281859171163107 -0.01940494359047918 0.001712709754016817       0.6092285533844388 0.10658165753698676 0.36826377913376307 3.1382546577354407 0.006189971167724077 -0.0009368948708653184
577 0.6021026792865632 0.10375199049954788 0.36858615270996464 -3.1281588480422675 -0.019403660582104968 0.0017124719830681338       0.6093531296898226 0.10683460690480913 0.36790322781341744 3.1382625373146027 0.00617537587285702 -0.0009346608713846935
578 0.6022430872028554 0.10403098352577851 0.3681877702640813 -3.1281263374972017 -0.019403186913796867 0.0017122191724651013       0.6094776274167326 0.10708739672081939 0.3675429039165164 3.1382704168604483 0.006160780560387816 -0.0009324269871122202
579 0.6023833247459505 0.10430897521450888 0.3677896273946335 -3.1280948108000843 -0.019403770327498876 0.0017120047619058444       0.6096020455446692 0.10734002491291605 0.3671828103966111 3.138278296372982 0.006146185230317443 -0.0009301932180470541
580 0.6024978348954446 0.10453524537100413 0.3674643453351087 -3.12807019376041 -0.01940494522185679 0.0017118512245094654       0.6097263830531326 0.10759248940899767 0.36682295020725275 3.1382861758522056 0.006131589882646883 -0.0009279595641883516
581 0.6026121758553193 0.10476072819863115 0.3671392925600822 -3.1280462950381724 -0.01940666001571914 0.0017117072474119737       0.6098506389216234 0.10784478813696277 0.36646332630199274 3.138294055298124 0.0061169945173771174 -0.0009257260255352698
582 0.6027518785397683 0.10503621417743093 0.3667415906102508 -3.128017005413732 -0.019409323505828982 0.001711553579341392       0.6099748121296416 0.10809691902470994 0.3661039416343822 3.1383019347107397 0.006102399134509121 -0.0009234926020869638
583 0.6028661704962365 0.10526173533718138 0.36641569538025015 -3.1279927330635444 -0.019411879765160393 0.0017114554099481548       0.6100989016566876 0.10834888000013768 0.3657447991579723 3.138309814090056 0.006087803734043882 -0.0009212592938425915
584 0.6030058322758723 0.10553754887734115 0.36601674528559014 -3.1279626555577287 -0.019415381453020138 0.0017113822682981224       0.6102229064822621 0.10860066899114454 0.3653859018263143 3.1383176934360764 0.006073208315982376 -0.0009190261008013086
585 0.603195896642419 0.10591272101372452 0.36547263210105324 -3.127922264927921 -0.01942078330634589 0.0017113743458582195       0.610346825585865 0.10885228392562907 0.36502725259295954 3.138325572748804 0.006058612880325585 -0.000916793022962272
586 0.6032714855509941 0.10606123071279919 0.3652560103359765 -3.1279076641472447 -0.01942320389825546 0.0017113872617193144       0.6104706579469967 0.10910372273148986 0.3646688544114591 3.1383334520282427 0.006044017427074489 -0.0009145600603246388
587 0.603384240413056 0.10628189544554675 0.3649326795019857 -3.1278878242999273 -0.019427171300901637 0.0017113864002661129       0.610594402545158 0.10935498333662537 0.36431071023536427 3.138341331274395 0.0060294219562300674 -0.0009123272128875656
588 0.6035211824868906 0.1065493501486602 0.36453946086704153 -3.127865646157502 -0.019432524579592932 0.0017113293231358331       0.6107180583598486 0.10960606366893418 0.3639528230182263 3.138349210487265 0.006014826467793306 -0.0009100944806502102
589 0.6036943791908087 0.10688824137018235 0.36404095943268067 -3.127838348184518 -0.019440110775888822 0.0017111349714914368       0.6108416243705692 0.10985696165631487 0.36359519571359633 3.1383570896668553 0.006000230961765177 -0.0009078618636117289
590 0.6037558819813461 0.10700874495103659 0.3638636313222139 -3.127828975658304 -0.019443047310652127 0.0017110322236499657       0.6109650995568202 0.11010767522666595 0.3632378312750257 3.1383649688131703 0.005985635438146668 -0.0009056293617712798
591 0.6038783472591293 0.10724915639474043 0.3635100196499587 -3.127810477751472 -0.019449324542239806 0.0017107578153750824       0.6110884828981017 0.11035820230788594 0.3628807326560656 3.138372847926212 0.005971039896938752 -0.0009033969751280196
592 0.6039882546456148 0.10746627728911542 0.3631918779337173 -3.127792570258216 -0.019455373411298056 0.001710450001423418       0.6112117733739143 0.11060854082787343 0.3625239028102672 3.138380727005985 0.0059564443381424186 -0.0009011647036811067
593 0.6041225195199791 0.10773391689759544 0.36280206494426087 -3.127767627917649 -0.019463242015807444 0.0017100354982267716       0.611334969963758 0.11085868871452693 0.3621673446911817 3.1383886060524913 0.005941848761758641 -0.0008989325474296981
594 0.6042324311552892 0.10795491942954429 0.3624820304580045 -3.127744548104084 -0.019470072919310532 0.0017097059675056376       0.6114580716471335 0.11110864389574501 0.36181106125236057 3.1383964850657353 0.005927253167788404 -0.0008967005063729521
595 0.6043546936391663 0.10820247077548474 0.36212515106704984 -3.1277162311765574 -0.019478110870277333 0.001709386395063517       0.611581077403541 0.11135840429942617 0.3614550554473548 3.1384043640457198 0.005912657556232681 -0.0008944685805100254
596 0.604489508059673 0.10847722619429999 0.36173065590054276 -3.1276818308929495 -0.019487516690081513 0.0017091390819153934       0.6117039862124807 0.111607967853469 0.3610993302297157 3.1384122429924486 0.005898061927092462 -0.0008922367698400773
597 0.6046123303133164 0.10872842305899454 0.3613705833768673 -3.1276485005867385 -0.01949664367560854 0.0017090423094196956       0.6118267970534531 0.11185733248577204 0.36074388855299444 3.1384201219059245 0.00588346628036872 -0.0008900050743622652
598 0.6047353153707208 0.10898004339323313 0.36100962243629897 -3.1276142235550926 -0.019506400099014526 0.0017090791439383461       0.6119495089059586 0.11210649612423386 0.3603887333707423 3.138428000786151 0.0058688706160624415 -0.0008877734940757481
599 0.6048584326147951 0.10923157526499958 0.3606480078890275 -3.127579564624703 -0.019516845312861908 0.0017092501563162467       0.6120721207494972 0.11235545669675291 0.3600338676365106 3.1384358796331315 0.0058542749341745975 -0.000885542028979683
600 0.6049693313465316 0.10945758933641601 0.3603221396097003 -3.1275483659612284 -0.019526876494293424 0.0017095132405014904       0.6121946315635698 0.1126042121312278 0.35967929430385037 3.138443758446869 0.005839679234706176 -0.0008833106790732291
601 0.6050926336905541 0.10970811587860542 0.3599597241314787 -3.127513918469154 -0.019538759694851044 0.0017099164399557445       0.6123170403276763 0.11285276035555705 0.3593250163263129 3.1384516372273676 0.005825083517658155 -0.0008810794443555453
602 0.605216059842698 0.10995818362365227 0.35959682379255165 -3.1274795206194614 -0.019551438397237685 0.001710423341506489       0.612439346021317 0.11310109929763927 0.35897103665744956 3.13845951597463 0.005810487783031513 -0.0008788483248257895
603 0.6053396733943812 0.11020814706487989 0.3592331895890979 -3.1274448252276916 -0.019564908898479585 0.0017110287872921803       0.6125615476239926 0.1133492268853729 0.3586173582508114 3.1384673946886594 0.005795892030827234 -0.0008766173204831212
604 0.6054634441879544 0.11045798254771716 0.3588688973856326 -3.127409892456296 -0.01957918477723678 0.001711726138087108       0.6126836441152033 0.11359714104665655 0.3582639840599498 3.138475273369459 0.005781296261046296 -0.0008743864313266985
605 0.6055873042830027 0.11070755310954121 0.3585041432358014 -3.127374908607018 -0.019594284320922133 0.001712505769192749       0.6128056344744491 0.11384483970938872 0.3579109170384159 3.1384831520170335 0.0057667004736896765 -0.0008721556573556807
606 0.6057111706442198 0.11095671009383422 0.35813916328339634 -3.127340073655355 -0.019610227309174198 0.0017133545547740059       0.6129275176812309 0.11409232080146804 0.35755816013976083 3.1384910306313847 0.0057521046687583595 -0.0008699249985692273
607 0.605872055071604 0.11127976121393056 0.35766477517617157 -3.1272953333131492 -0.01963224517816786 0.0017145354961976011       0.6130492927150486 0.11433958225079292 0.35720571631753606 3.138498909212516 0.005737508846253322 -0.0008676944549664968
608 0.6059828741867516 0.11150112560688444 0.3573380340943425 -3.1272666460594634 -0.01964843159080439 0.0017153752365042325       0.6131709585554027 0.11458662198526205 0.35685358852529264 3.138506787760432 0.005722913006175548 -0.0008654640265466494
609 0.6061293613023383 0.11179168523175488 0.3569063899498984 -3.1272329978929108 -0.019671395587860605 0.0017164138699103685       0.6132925141817936 0.11483343793277387 0.35650177971658176 3.138514666275135 0.005708317148526016 -0.000863233713308844
610 0.6063222133085009 0.11217203752171646 0.35633822263427545 -3.127195212584578 -0.019704442240699376 0.0017175268966838403       0.6134139585737216 0.11508002802122698 0.3561502928449548 3.1385225447566283 0.005693721273305705 -0.00086100351525224
611 0.6063579046815281 0.11224197860698201 0.35623315272382056 -3.1271895747532477 -0.019710940077241244 0.001717692151283327       0.6135352907106869 0.11532639017851988 0.35579913086396286 3.1385304232049154 0.005679125380515592 -0.0008587734323759973
612 0.6064522652385417 0.11242612761488123 0.35595564498369725 -3.127176712299648 -0.019728957893774875 0.001717975145088645       0.6136565095721902 0.11557252233255115 0.35544829672715733 3.13853830162 0.005664529470156663 -0.0008565434646792753
613 0.6065575681326855 0.11263251538518741 0.3556454925153358 -3.1271626377702377 -0.019750103370119333 0.0017180616932442922       0.6137776141377315 0.11581842241121929 0.3550977933880893 3.138546180001885 0.0056499335422298975 -0.0008543136121612348
614 0.606709169715528 0.11293435537446075 0.3551972352568636 -3.1271377353118606 -0.019781817786817927 0.0017178655402660394       0.6138986033868112 0.11606408834242289 0.35474762380031 3.1385540583505738 0.0056353375967362705 -0.0008520838748210344
615 0.6067907918869546 0.11309955748528722 0.3549549170001668 -3.1271211255572395 -0.01979941775473721 0.0017176418606948424       0.6140194762989297 0.11630951805406044 0.3543977909173707 3.1385619366660698 0.005620741633676766 -0.0008498542526578359
616 0.6069191930347243 0.11336300763157645 0.354572363544574 -3.1270904636582575 -0.019827744858897916 0.0017172035941546947       0.6141402318535873 0.11655470947403054 0.35404829769282264 3.138569814948376 0.005606145653052362 -0.000847624745670798
617 0.6070243846306601 0.11358143277421777 0.35425789152156284 -3.127061921008517 -0.01985151512582395 0.0017168216788138126       0.6142608690302844 0.11679966053023176 0.353699147080217 3.138577693197496 0.005591549654864038 -0.0008453953538590818
618 0.607141387100528 0.11382622503465388 0.35390723237902383 -3.127027576710722 -0.019878558684102408 0.0017164212547944814       0.6143813868085213 0.11704436915056253 0.35335034203310506 3.1385855714134334 0.00557695363911278 -0.0008431660772218477
619 0.6072701396184441 0.11409663682501771 0.3535206423864486 -3.1269881705388287 -0.019909083350759936 0.0017160558993895873       0.6145017841677984 0.11728883326292151 0.35300188550503797 3.1385934495961916 0.0055623576057995585 -0.0008409369157582558
620 0.6073754565009096 0.11431781901169684 0.35320412462985223 -3.1269556051305036 -0.019934719250379505 0.001715816267449002       0.614622060087616 0.11753305079520716 0.352653780449567 3.1386013277457727 0.005547761554925359 -0.0008387078694674675
621 0.6075044669208314 0.11458892523712368 0.35281593004514034 -3.1269145334056323 -0.019966775137423367 0.0017156238546545694       0.6147422135474743 0.1177770196753181 0.35230602982024345 3.1386092058621817 0.005533165486491161 -0.0008364789383486431
622 0.6076340149452807 0.11486122244378696 0.3524255984129105 -3.126871756080193 -0.019999550576368392 0.0017155814743249154       0.6148622435268738 0.11802073783115277 0.3519586365706185 3.138617083945421 0.005518569400497945 -0.0008342501224009436
623 0.6077403981428149 0.11508391373353528 0.35210537689119303 -3.12683657357948 -0.020026841880419893 0.001715685197924477       0.6149821490053149 0.11826420319060983 0.35161160365424327 3.1386249619954936 0.005503973296946686 -0.0008320214216235297
624 0.607847290297803 0.11530578960083622 0.3517852163604228 -3.126801854848625 -0.02005457725252184 0.0017158802503505451       0.6151019289622978 0.11850741368158775 0.35126493402466913 3.1386328400124035 0.005489377175838369 -0.0008297928360155631
625 0.6079668137988422 0.11555137748186121 0.3514297160087084 -3.1267638727775062 -0.020085663538096817 0.0017162183819345329       0.6152215823773229 0.11875036723198508 0.35091863063544726 3.1386407179961537 0.005474781037173971 -0.0008275643655762043
626 0.6080993517814618 0.11582070703331684 0.35103887179395465 -3.126722503168999 -0.0201198471698115 0.0017167390176228482       0.6153411082298904 0.1189930617697004 0.3505726964401289 3.138648595946748 0.005460184880954474 -0.0008253360103046152
627 0.6082209408474369 0.11606478870143777 0.35068407679945224 -3.126685323102131 -0.02015053585314144 0.0017173501598941403       0.6154605054995009 0.11923549522263222 0.35022713439226527 3.138656473864189 0.005445588707180854 -0.0008231077701999569
628 0.6083560317933554 0.11633194004827543 0.350295355266224 -3.1266454696373924 -0.02018330482994564 0.0017181695812848433       0.6155797731656547 0.11947766551867908 0.34988194744540757 3.1386643517484805 0.005430992515854098 -0.0008208796452613916
629 0.6085050779857833 0.11662106196510022 0.3498745037499921 -3.1266040788695166 -0.020217016353669237 0.0017192252095367976       0.615698910207852 0.11971957058573955 0.34953713855310703 3.1386722295996257 0.00541639630697518 -0.0008186516354880804
630 0.6086307789514932 0.11685790928517253 0.34952949188854987 -3.126573637693297 -0.02024259185370108 0.0017202033283790054       0.6158179156055931 0.11996120835171216 0.349192710668915 3.138680107417628 0.005401800080545077 -0.000816423740879185
