time,x,y,z,rx,ry,rz,rw
718,-0.003829019763636643,-0.0034124525956369944,0.0023660995807088248,1.4212755014453293e-05,0.0014029767959389916,0.003595562232547055,-0.0035844491003854764
719,-0.00367901824777106,-0.0033047913114118005,0.0023661083370241087,1.3867008819445914e-05,0.0014005462688160865,0.0036162305411752576,-0.0034585238176002885
720,-0.003773697290803124,-0.0034182424778544385,0.0023647953584837733,1.3663049601375654e-05,0.0013995017432496403,0.0036203367507733415,-0.003391684279130659
721,-0.0037068071780819167,-0.0033808000199148647,0.002352720967651434,1.330287009726483e-05,0.0013974649621206598,0.003620343111994099,-0.003279433574196781
722,-0.0038404171479279325,-0.0035286149436149633,0.002345873521324926,1.3116510560906569e-05,0.0013964949138455438,0.0036182413288578324,-0.003222437651438641
723,-0.003841875959470664,-0.003553348315924826,0.002334210928624292,1.2800532739554171e-05,0.0013948901040869632,0.003612366288589856,-0.003126369857728613
724,-0.003840582337431342,-0.003576144108680998,0.002324585425969694,1.2488353643536065e-05,0.0013934183730852094,0.0036060677401103243,-0.003028937393382959
725,-0.0038362891374221775,-0.0035968660045129913,0.0023174405800729936,1.21814635635209e-05,0.0013920262689213103,0.003599550364993921,-0.002930259682899583
726,-0.003656195813513119,-0.0034549993947220053,0.002310673549385356,1.1756102479387742e-05,0.0013902236321109902,0.003592430044130565,-0.0027844558853688853
727,-0.00378124258255641,-0.003595369126965328,0.002310729062395267,1.1587543858548877e-05,0.0013896602304879356,0.003589227768840309,-0.0027249106561410942
728,-0.00380120248369914,-0.0036382889566537457,0.002314297815666555,1.132529863301368e-05,0.0013890307277337733,0.003582288560379844,-0.0026324196767803718
729,-0.0037557075791936345,-0.0036179190654877028,0.0023123847518554674,1.1023828652922951e-05,0.001388194081225807,0.0035714941634704405,-0.002526332758355687
730,-0.0036746500843222174,-0.003560585652800999,0.0023143014514325766,1.0693939296868571e-05,0.0013875730486661623,0.0035561686937522004,-0.002410424740510828
731,-0.003593704399194819,-0.0034977255528561638,0.002317019236426132,1.0378723747650476e-05,0.0013870994092039534,0.0035382754777515063,-0.002299562401379545
732,-0.0035471957471230886,-0.003463463783321491,0.002322242090743387,1.0091375400644864e-05,0.0013868611029019652,0.0035184449099095686,-0.002199694154300941
733,-0.003675509073462313,-0.0035967071103030074,0.0023225877934577865,9.93754222222698e-06,0.0013866947227547974,0.0035057305992031718,-0.0021481731082393877
734,-0.0037374539552292307,-0.0036635144024997623,0.0023222927325239895,9.733319279559005e-06,0.0013864757497662585,0.0034868796840771053,-0.002081445878146917
735,-0.0037009847567814336,-0.0036296421658253974,0.002318412443422291,9.469199267364559e-06,0.0013860434285205138,0.0034594517514291746,-0.001997673701877375
736,-0.003628679777924526,-0.0035556163194790727,0.0023184133240436444,9.199162984585563e-06,0.0013856070407654059,0.003429336358385547,-0.0019119193342760964
737,-0.003459747331621521,-0.0033822791485143625,0.0023215709490750913,8.96410380502033e-06,0.0013852033057600616,0.0034010785313907366,-0.0018378535910935816
738,-0.003499988095207296,-0.003603568381114662,0.002317776648445735,8.866184814881883e-06,0.0013848236666517341,0.0033876188063088532,-0.001809828104941854
739,-0.0033467038074658784,-0.003650235341574777,0.0023180244268471983,8.63592264743751e-06,0.0013841938078106943,0.0033553184621238075,-0.0017428694540915564
740,-0.0032992414100389555,-0.003802237408663832,0.002313596260028583,8.467231796149832e-06,0.0013835236295478628,0.003328599769343366,-0.0016989682343363018
741,-0.003164897262539046,-0.003857318744869602,0.002300194297233882,8.226634173658098e-06,0.0013822675830415664,0.003285262244118826,-0.0016462679571902367
742,-0.0030392341945980617,-0.003906337125254379,0.0022885782220060658,7.96164447736114e-06,0.0013809105641765028,0.0032327088075615085,-0.0015964612971410223
743,-0.0029317660127370915,-0.003951421290022829,0.0022657649264272717,7.686939181961172e-06,0.0013790140096568626,0.003170002576267134,-0.0015619207190122476
744,-0.0028093891439387453,-0.003946786587894442,0.0022407636240570072,7.369982505278649e-06,0.0013766716616147373,0.0030905538344472073,-0.0015353038530606046
745,-0.0027059770267264804,-0.003930454852052331,0.00221199688991508,7.035774207908574e-06,0.0013739453700275122,0.002998844027616199,-0.0015213763262037056
746,-0.0027680241281629048,-0.004127774786783424,0.0021966110567709918,6.863668771117659e-06,0.0013724428022846616,0.002948710529932496,-0.001518846453626052
747,-0.0026442804270797593,-0.004015811245607563,0.0021607533988521888,6.4633424791127325e-06,0.0013686029740793922,0.0028237677246442166,-0.001525454556112759
748,-0.0027403586733530383,-0.004239720200659887,0.0021516306149491626,6.318643646863187e-06,0.0013672306695971552,0.0027768971474715293,-0.0015289203619957554
749,-0.0026242032138730775,-0.004069504736316391,0.0021137359251993115,5.913512476363181e-06,0.0013624289305323887,0.0026320881850258916,-0.00155997740859763
750,-0.0026445709501032866,-0.004123789624941948,0.002100043795326967,5.684532947913823e-06,0.0013595439719801777,0.0025448237338224714,-0.0015818649383879822
751,-0.0026920285917490516,-0.004215202553936141,0.002087845163559754,5.500279682824072e-06,0.0013568111994344332,0.002468433250522952,-0.0016077212721339106
752,-0.002701566903213104,-0.0042179673615756405,0.0020772844278972857,5.296046184821712e-06,0.0013533282058240648,0.0023763362178484777,-0.0016452096378239156
753,-0.002736252739316325,-0.004259442882734089,0.0020688405425097756,5.141189919122269e-06,0.0013500589828901659,0.002297597375642185,-0.0016852172327165983
754,-0.0026490587004548982,-0.004034967985893763,0.0020738380038490822,4.932153562897668e-06,0.0013449104213388964,0.0021788302565158182,-0.0017518016498631462
755,-0.0027263439336382977,-0.004155043013797051,0.0020747115921112003,4.8624980019118524e-06,0.0013424055249643182,0.002128897293927466,-0.0017877607855772565
756,-0.0026470768332246264,-0.00393820125548084,0.0020912211151677407,4.729907197020822e-06,0.001337526858482035,0.0020322501140800937,-0.0018523777047230636
757,-0.002821893838124201,-0.004273240717486054,0.0020934545478280553,4.71657678691173e-06,0.0013368826807322984,0.0020206972931666287,-0.0018610797493201741
758,-0.00280573069432144,-0.004192584995030585,0.002108516234946456,4.652760131840239e-06,0.0013331340433243213,0.0019580898854411346,-0.0019110993262263253
759,-0.00290380564528836,-0.00436134536490719,0.002117740570855453,4.635964062082998e-06,0.0013313438623486747,0.0019322956329491075,-0.0019361151592614963
760,-0.002865435842803965,-0.004232291312993498,0.002138997474299742,4.6476794026695245e-06,0.0013276050616223716,0.0018914674191080007,-0.0019956052921412974
761,-0.0027201719971139404,-0.0038805647776318924,0.0021789289001806766,4.739122518748751e-06,0.001323286303037123,0.0018667260680059162,-0.0020756542680279147
762,-0.0028937016798964987,-0.00421488991099897,0.002183171211327717,4.752145510766859e-06,0.0013228642329920345,0.001865692113734651,-0.002083803981124515
763,-0.0029263854497108,-0.004253698476043358,0.002204772784715592,4.811542199778529e-06,0.0013212142123376377,0.0018650428692296652,-0.002115816613655908
764,-0.0029216122542156664,-0.0042100682618758725,0.0022229018583110327,4.9190259484577226e-06,0.0013192989887910052,0.001875075937950269,-0.002159555615209825
765,-0.003013590842822267,-0.004374066337576317,0.002234338236349387,4.987066772876858e-06,0.001318476491388367,0.001885700267654338,-0.002181837956731221
766,-0.002940113465453309,-0.004191984789553793,0.0022596071271711593,5.1792313365828235e-06,0.001317036093186039,0.0019240971311223019,-0.0022336328445230016
767,-0.0029041494443983185,-0.004090379705950976,0.0022785397242522376,5.376790919053853e-06,0.0013163612817704141,0.0019706014688143643,-0.00227681414748569
768,-0.002969331625278182,-0.0042037542098069605,0.002291088171734068,5.496122463810593e-06,0.001316315405247535,0.002002367921877442,-0.002297794619909161
769,-0.0029967946730913853,-0.004234313961226324,0.0022968092754691583,5.669437657562781e-06,0.0013162776910947442,0.002047290824777708,-0.0023284085388399593
770,-0.0029375521155098894,-0.004092685481275352,0.0023076919369682813,5.9135290219058945e-06,0.0013169694544885196,0.0021184355758115405,-0.002360149770567957
771,-0.0030490391706984865,-0.004299158839307572,0.0023054513980914626,6.017962788318343e-06,0.0013172382794614346,0.002147605557778077,-0.002374337976517358
772,-0.002931825453310777,-0.004039311404451532,0.002302815219278831,6.335113294619887e-06,0.0013189289531411914,0.0022453715493607647,-0.0024036454768953924
773,-0.002940466333627434,-0.004039985411623481,0.0022963947438411902,6.5303509906300405e-06,0.0013203322513701756,0.0023086099734918627,-0.0024156621899982
774,-0.0030509719862163998,-0.004252696405004995,0.002294754897001039,6.615344633198461e-06,0.0013212234881203795,0.002339706075898269,-0.0024159658523775314
775,-0.003007577524977212,-0.0041492971867797615,0.0022742434291714853,6.845573600644528e-06,0.0013233644327131505,0.002419968977995207,-0.002419628653135207
776,-0.0029829094952193436,-0.0040873731913915815,0.002256659374365255,7.051417590053788e-06,0.0013256353619292634,0.0024950429091065637,-0.002416181249687035
777,-0.0029746235100772678,-0.004060879069175592,0.002244720585760862,7.242353385561451e-06,0.0013279450581065834,0.0025655958564451907,-0.0024094770581950336
778,-0.0030676468924669686,-0.004236542705682578,0.0022368219836175762,7.3523561604504906e-06,0.0013291866632743313,0.0026044894778407923,-0.0024069444468270747
779,-0.0030611122751377784,-0.004207593129222982,0.002220408039169397,7.566067717346137e-06,0.0013314083164319471,0.0026764536597164074,-0.0024050246335440696
780,-0.003129852892271856,-0.004336030369968907,0.002217019358837724,7.697459160405096e-06,0.0013330135366981903,0.002722676615110108,-0.0023998909128825773
781,-0.0030965190154965128,-0.004253644947726981,0.002208014462263763,7.9414453414417e-06,0.0013356135972338794,0.002802266748359152,-0.00239676559863489
782,-0.0031030303950822513,-0.0042517749910241515,0.0022025575086982996,8.14608467658573e-06,0.0013377883217981648,0.0028675687827074575,-0.0023940533911952456
783,-0.0032154141405141834,-0.004462885192716419,0.0021965125962310483,8.249889930311838e-06,0.0013387682138436222,0.0028990528066450074,-0.0023943861818273154
784,-0.0031184320335807536,-0.0042536892495693215,0.002193643793336364,8.523105144653265e-06,0.001342046714796939,0.002989033530954431,-0.0023822129441953862
785,-0.0031076132419793345,-0.00421334882516769,0.0021873801055080633,8.72403209273287e-06,0.001344173663060189,0.0030512169108190827,-0.002377136477178649
786,-0.0031561693997562146,-0.004296129675249283,0.0021863927381552406,8.860661651510782e-06,0.0013457254845227785,0.0030943142837055277,-0.0023713743477349796
787,-0.0031003884582274654,-0.004168124663765968,0.0021892491635457922,9.060094593338341e-06,0.0013481984700440806,0.00315933764039183,-0.002357969998337479
788,-0.003213396863897211,-0.004379239549238648,0.002185726177124092,9.138827290589013e-06,0.0013489521358490803,0.003182607349692918,-0.0023560840508503604
789,-0.0031816754899605115,-0.004296686387524208,0.00218608404865106,9.299380401395219e-06,0.001350856314980475,0.0032343873340559322,-0.002344237851818705
790,-0.003043987417379046,-0.003997445530859449,0.0021929010461790854,9.505035531653938e-06,0.0013532653777800605,0.0033007388790157973,-0.0023271433967351433
791,-0.003156670081216395,-0.004206623322575376,0.002190649788161858,9.567441057622972e-06,0.0013537563909389455,0.0033184351095332174,-0.0023257630685033083
792,-0.0031274772101309023,-0.00412852665414299,0.0021913139870112786,9.668384045036227e-06,0.0013550073331287725,0.0033539792426214464,-0.0023111798957942808
793,-0.0032211546593393092,-0.004302995970531749,0.0021907244314982033,9.703610653444272e-06,0.001355528645125384,0.0033685794662323787,-0.0023020960466786904
794,-0.003214216384617552,-0.0042750245583914465,0.002192658001834491,9.746169352786715e-06,0.001356392970806216,0.003391358313961677,-0.002281822615371481
795,-0.003054800478315245,-0.003931127260940796,0.0021858041894607383,9.796528945948957e-06,0.001356998303038899,0.0034204657459793223,-0.0022536163455661455
796,-0.0030496888370121766,-0.003908850758321494,0.002187250091219284,9.79750621965536e-06,0.0013571669287264655,0.003432005146190898,-0.0022331731859979082
797,-0.0032240196732832294,-0.0042489426894508145,0.0021866515033081013,9.795483760455248e-06,0.0013571520921919628,0.0034334493169904945,-0.0022295849186589915
798,-0.0033042371189376807,-0.004396324838708457,0.002180330468148084,9.784905713461356e-06,0.0013569316112697761,0.0034367522089661443,-0.002218575451066755
799,-0.003153182197970228,-0.004086647175197966,0.0021741550861539283,9.693282777556433e-06,0.0013561620474346445,0.0034361102306904438,-0.0021754754318916315
800,-0.00332854234166291,-0.004429828883158536,0.0021730916828673896,9.681985280396432e-06,0.0013560246658964117,0.003435442724297916,-0.00217122224459771
801,-0.003373639450056476,-0.004510341613886082,0.0021647785650123486,9.63256422115144e-06,0.0013551942013057946,0.0034312573920270216,-0.0021550175493331267
802,-0.0033727406901058465,-0.004503677690126114,0.002165600605793294,9.57839347004441e-06,0.0013541707587663653,0.003427571855374112,-0.0021354375408274683
803,-0.0033684664399568076,-0.0044820328948568244,0.0021645689945649083,9.573503280679851e-06,0.0013527380688126496,0.0034284875408329626,-0.0021319920382021026
804,-0.003212705615131095,-0.004145021358879307,0.0021743664269036622,9.61344509742279e-06,0.0013508467708757662,0.0034361416010485475,-0.0021384905488430264
805,-0.00309220790159187,-0.004185934936599699,0.0021862042152727135,9.65277143460952e-06,0.0013496738785575778,0.0034431646742826586,-0.0021454515631550795
806,-0.0030384200438719478,-0.004393900645374801,0.002191178397578042,9.680267149203559e-06,0.0013488183829436446,0.0034472246860680618,-0.002151921832599896
807,-0.0028434571453161417,-0.004318958213361698,0.0021934675914045965,9.711284246205487e-06,0.0013468548329844095,0.00345028654107018,-0.002162575530338044
808,-0.0027183509878876966,-0.004390430542241797,0.002190575901752645,9.676285390614048e-06,0.001345398798667117,0.003443453194423621,-0.0021588632588500473
809,-0.0026033952466085197,-0.00446957191966537,0.0021812300755172376,9.600217240501863e-06,0.0013438684474486452,0.003427039205687699,-0.002152785571121652
810,-0.0025490120264195504,-0.004658647735191982,0.002175060968902076,9.52517139807263e-06,0.0013428474795132775,0.0034096311464426187,-0.0021486706606953176
811,-0.0024523711760205957,-0.004719509846849559,0.002157028014001028,9.406692635383074e-06,0.0013411870612209317,0.0033759114510358923,-0.002153518058480867
812,-0.0022787236639394415,-0.004504997209107586,0.0021193043883827034,9.171951984687787e-06,0.0013384666593233307,0.0032993098301920005,-0.0021788475695903495
813,-0.0021888004312693443,-0.00444203117969184,0.0020846322574523124,8.952366526981947e-06,0.0013364500204192196,0.0032232240454491638,-0.0022071210014175846
814,-0.0022019149370505753,-0.00468514391153357,0.0020653544109974775,8.85572263309431e-06,0.0013355305229209515,0.003187102110675761,-0.00222307747982496
815,-0.0021687374224061418,-0.004744258076085379,0.0020395857191165545,8.651506366752493e-06,0.0013341881659670513,0.0031160814873641435,-0.002245306069115996
816,-0.002149361582201359,-0.004802013401765871,0.0020061024259197535,8.445584829486208e-06,0.0013327055837136217,0.0030385991488987314,-0.002274532438553955
817,-0.0021340328763603256,-0.0048539066866943835,0.001980033599366493,8.221659728913089e-06,0.0013314803406147889,0.0029565697648757487,-0.0022990954566388506
818,-0.002117277579673338,-0.004854932253822667,0.001946194997877404,7.999724400131747e-06,0.0013301151012762042,0.0028675052557173165,-0.0023316887219300957
819,-0.002115237820450977,-0.004894552843383002,0.0019125351881337238,7.835090583108162e-06,0.0013289022784418554,0.002791764185939614,-0.002367109813430854
820,-0.0020882652153728087,-0.004774261501178413,0.0018752693192103376,7.658120963260906e-06,0.0013276058999633837,0.0026994579214998813,-0.0024164671456078624
821,-0.002151298850900707,-0.005188166999030221,0.0018759362269615276,7.639640959400396e-06,0.0013276038956589699,0.002692278672095941,-0.0024179839894409457
822,-0.0020786053295170914,-0.004748052581834226,0.0018299196356959535,7.47911094112208e-06,0.0013262011598342929,0.0025767699895405767,-0.0024986749009581802
823,-0.0020666688536798428,-0.004653414446924166,0.0018047085355347159,7.434903586345243e-06,0.0013255974647788595,0.0025198022017590034,-0.002549966887718132
824,-0.0020618126280166904,-0.004609481133583143,0.0017893259902137526,7.40996586900966e-06,0.0013253766955653727,0.0024769891464311157,-0.0025902250641288327
825,-0.0020582722683553656,-0.0045691865537286595,0.0017779357685803188,7.399546760655795e-06,0.0013253822550196664,0.0024425723220286018,-0.0026253877880861626
826,-0.0020614738355756446,-0.004582716817360846,0.00177456090774758,7.392073225753748e-06,0.0013256720032750148,0.0024185976878818754,-0.0026491070921290877
827,-0.0020556338744879277,-0.0045057346923989446,0.0017663564735305726,7.4058095361762e-06,0.0013260240674881079,0.00239785178403641,-0.002677223103605345
828,-0.0020421967835927424,-0.0043847273180561905,0.0017661330938866238,7.423516210969261e-06,0.001326765351355594,0.0023856804066761245,-0.002697065196396042
829,-0.002073191949669262,-0.004560079418850425,0.0017675965839846208,7.434008304940676e-06,0.0013272247558970746,0.00238332552184996,-0.0027035176169589985
830,-0.0020689206582129027,-0.004502152787605393,0.0017759266362043502,7.443544699059501e-06,0.001328293232508773,0.002384718054069425,-0.0027053237446321627
831,-0.0020757621463096676,-0.00449790758398794,0.0017826227631038694,7.462087495579972e-06,0.0013292896882419062,0.0023922586879098003,-0.0027040764606974022
832,-0.002084558941118364,-0.004497055061050574,0.001791300666116269,7.484975406923944e-06,0.0013303666979821009,0.0024052722826588694,-0.002698560027615387
833,-0.002022375985453906,-0.003942406455059045,0.0018159461286540446,7.5563292901703605e-06,0.0013329554641063374,0.002450597388547714,-0.0026758979147054945
834,-0.002092163018187765,-0.004362698143820554,0.0018134780282550444,7.566135085013137e-06,0.001332975265613596,0.0024530483061968524,-0.0026770440145211377
835,-0.0021013025275394837,-0.00433215866977087,0.0018298723045767074,7.584739153632114e-06,0.0013344259631846481,0.0024818472084337257,-0.0026515219387759506
836,-0.00213901817646317,-0.004486662304070851,0.0018344193839554546,7.607595507996834e-06,0.001335168216763688,0.0025018876094185447,-0.0026375030502178883
837,-0.0021523776817508056,-0.004460082045517771,0.0018514750522974355,7.633300752041272e-06,0.0013365563063405376,0.0025361541494730174,-0.002607490684390544
838,-0.0021646814283262095,-0.004387709529572986,0.0018666850497136012,7.680483325112064e-06,0.001337892306382836,0.002576832410769074,-0.002577749756914608
839,-0.0021961033746229486,-0.0044520641712773625,0.001874340693870602,7.725723293661169e-06,0.0013387327513644499,0.002608889688513967,-0.0025570047264211492
840,-0.0022220504820767983,-0.004473093525971524,0.0018865939706901869,7.76978956196217e-06,0.0013397056155950186,0.0026455849752677926,-0.0025292658182306995
841,-0.0022585426010169884,-0.00458428644854738,0.0018961456838413326,7.80653318088742e-06,0.0013404170220945805,0.0026755708231714173,-0.002506280836446668
842,-0.0022403858047942427,-0.004153096827616866,0.001920777306907262,7.928312776295243e-06,0.0013418906648490596,0.0027534927563841296,-0.002455235693748292
843,-0.0023046652035988435,-0.004527098083451045,0.0019232974883987564,7.942750349543282e-06,0.0013420166607047207,0.002761449905102666,-0.0024506911227759076
844,-0.0023439141615150816,-0.004673081440769611,0.001935760314218049,7.98832736914612e-06,0.0013425265062880368,0.00278933175071805,-0.0024322542779124006
845,-0.002371476913980819,-0.004681309341091861,0.0019483255199987393,8.068841874431243e-06,0.0013430187793312515,0.002829319031865569,-0.002411757394756114
846,-0.002405212874678375,-0.004731403456099587,0.001956132399315691,8.156109367996045e-06,0.0013432709877679535,0.002865446810981772,-0.0023990127929322262
847,-0.002423652878276228,-0.004676569374872798,0.0019744841974188576,8.263984972556315e-06,0.001343707636872814,0.0029097815649223482,-0.00238276741344239
848,-0.0024446004891995887,-0.004614259771952499,0.0019855524231974786,8.398959405520046e-06,0.0013438465493914777,0.00295430338265609,-0.0023775582913488423
849,-0.002458936069246076,-0.004540749813711437,0.002003681115087308,8.534860549636036e-06,0.0013441231354184677,0.0029989911349695914,-0.0023715477414059543
850,-0.002486728344342437,-0.004564647330559489,0.0020107841381257208,8.661784407948403e-06,0.001344133417853089,0.003035436880475498,-0.002373305572056802
851,-0.0025170044194679497,-0.004638051886638827,0.0020191972721823603,8.767415609178819e-06,0.0013442104254949745,0.003067371467478807,-0.002371815466489
852,-0.002516224357953456,-0.0044663302484032556,0.0020341692307190296,8.933529571653054e-06,0.0013444016231324673,0.0031186922035415384,-0.0023667860620234593
853,-0.0025182937599151356,-0.004304621188186676,0.0020378186635346407,9.102866924348696e-06,0.0013443464930912434,0.003168671912724816,-0.0023642613513111064
854,-0.0025609169585171787,-0.0045299951585373,0.002043257138454657,9.155214001244083e-06,0.0013444567705241835,0.0031873609834155727,-0.0023580085574407077
855,-0.00257621447758849,-0.0045210623952482015,0.002045043038138572,9.269471111794658e-06,0.00134443213440012,0.003224216851826803,-0.00235028418050457
856,-0.0025735759687353643,-0.004371120955746254,0.0020410314856320055,9.425868417345384e-06,0.0013442363140107375,0.003271467935098068,-0.0023440298404941483
857,-0.002601392148271875,-0.004503397785441834,0.0020434897453629475,9.500561334307989e-06,0.0013442643494557018,0.0032964440423257748,-0.002336603945756168
858,-0.002568603999452468,-0.004169676883860177,0.0020333185441346324,9.696129758762773e-06,0.0013439090332415847,0.0033551905451840716,-0.0023272446034908485
859,-0.002603132936277508,-0.004356291773211243,0.002029857255959444,9.756618278067286e-06,0.0013437996584016888,0.0033748763226878397,-0.0023214211971634142
860,-0.002544606563573526,-0.003908403212553724,0.002014795111486556,9.93491101008992e-06,0.001343314659335835,0.003436137880296156,-0.002297499270106068
861,-0.002595841218345385,-0.004237457482715354,0.002015868392493181,9.951558645249214e-06,0.001343336539825911,0.003444611827355573,-0.002290253009011505
862,-0.0026252315605695964,-0.004395421980116521,0.002005180185601807,1.0001312784946315e-05,0.001343011321758908,0.0034633488052772856,-0.002280281625016788
863,-0.0026200317765285863,-0.004347620211443132,0.0019918210376287937,1.0052412488636975e-05,0.0013425488046122612,0.0034921073185579733,-0.002252582084607829
864,-0.0026139155021387417,-0.004304615753442101,0.001978198405010456,1.0093884770245865e-05,0.0013419524595924002,0.003517959668326412,-0.0022249715803007285
865,-0.002624937202401645,-0.0043901127541974925,0.0019718799193655934,1.011314257093332e-05,0.0013415256129577745,0.0035353336175155516,-0.002201852224276195
866,-0.0026849806083915073,-0.004771205744395873,0.0019696543296206515,1.011774055303949e-05,0.0013413967206638475,0.003538939812018227,-0.002197315816576182
867,-0.002686398581426497,-0.004777137178770592,0.001954130169280033,1.0147278328820342e-05,0.0013405016665099957,0.0035574252673995182,-0.00217686402604298
868,-0.002609181625235435,-0.004327932263071128,0.0019408305518894275,1.0222896440370555e-05,0.0013387874061440738,0.003589200810217206,-0.002153327556766101
869,-0.002633687364088866,-0.004479635293171404,0.001932866537800948,1.0264263588521949e-05,0.001338028282343271,0.0035986473431886793,-0.0021557314187529747
870,-0.0026536973581634538,-0.0046295530509382135,0.0019327914843224048,1.0290843376670189e-05,0.0013374699043788144,0.0036068755685530903,-0.0021530279801604706
871,-0.0026284323398738096,-0.004453926704196756,0.0019278974851033026,1.0333513878468814e-05,0.0013364984568259358,0.003616814142242308,-0.0021551335496346902
872,-0.0024914641872558208,-0.004473611122349932,0.0019205794402039067,1.0379833614626577e-05,0.0013355088904386976,0.0036243601943405563,-0.0021637408673217976
873,-0.0023731842503131317,-0.004661544464074332,0.0019186989621392536,1.0408645432558039e-05,0.0013349248031542808,0.0036287044215074058,-0.0021697347088360493
874,-0.002211544980984248,-0.004568647861957832,0.0019146713556863482,1.0458394688717121e-05,0.0013337764006133295,0.0036338058653526168,-0.002184797866636456
875,-0.002070678798017589,-0.004560288224218887,0.0019086308778051841,1.0479522725925783e-05,0.0013328447315309505,0.0036303536446307383,-0.0022023188339998926
876,-0.0019419305037701728,-0.004592828487410338,0.0019027079821871684,1.046908095336807e-05,0.0013321472389700136,0.0036196380068589155,-0.002218288025871999
877,-0.0018249619328994382,-0.0046245109917668285,0.001882998539341374,1.0455040447610031e-05,0.001331297360586992,0.0036041090219572293,-0.002241558499404621
878,-0.0016972174593923306,-0.004553032638271674,0.0018640277602656186,1.0419744893463978e-05,0.0013305915326087812,0.003582471135047511,-0.0022657265811380383
879,-0.0015974124092647535,-0.0047254071650376,0.0018500304361202535,1.0399599924104663e-05,0.001330205771619005,0.0035695009575773813,-0.0022804330860282957
880,-0.0014708658411271558,-0.0045205566962069794,0.001812181480465469,1.032133531797541e-05,0.001329479635603403,0.003534630549787576,-0.00230782185788624
881,-0.0013787262058390648,-0.004661995076576468,0.0017869045631083158,1.0263772762808543e-05,0.0013290742835084684,0.0035137994032553234,-0.002318769088647674
882,-0.001277906726636524,-0.004493496728994626,0.0017386953053789567,1.0084693532363964e-05,0.0013285779907072077,0.003462804096295124,-0.002326837748342532
883,-0.0011965676293872463,-0.00446292700801236,0.0017003339080016167,9.89465383272048e-06,0.0013283406644137336,0.003411980678567038,-0.0023282515567590724
884,-0.0011284798536593255,-0.004565148962381171,0.0016680797236774958,9.740875485109157e-06,0.0013281065233717235,0.0033685112393673404,-0.002332548204362088
885,-0.0010688389672360299,-0.004570002259469541,0.0016271499674522238,9.529380138317833e-06,0.0013278322906150669,0.003306425251211829,-0.0023408600926156896
886,-0.0010117319061532237,-0.004567593380774231,0.001586993488267352,9.29781597891477e-06,0.0013275917764995764,0.003235801171129612,-0.0023522074885477186
887,-0.0009742059128627356,-0.004143930345123643,0.0015063598929057065,8.84172906556735e-06,0.00132716314684457,0.003091814238792085,-0.002375390777162549
888,-0.0009039405382830212,-0.00446860796123735,0.0014978926651245672,8.761478707097758e-06,0.0013272441865355253,0.003068882949878373,-0.0023747198104479336
889,-0.0008520804926158143,-0.004431132232138942,0.0014497134253006472,8.49222602683497e-06,0.0013270409733137168,0.0029847165139196405,-0.0023818067294406006
890,-0.0007919661567536984,-0.004486907555217178,0.0014176589668213335,8.260818847860563e-06,0.0013270932134600765,0.0029160714539461213,-0.0023798471716246963
891,-0.0007357411143001924,-0.004545108730315155,0.0013785261713114005,8.045490333175032e-06,0.0013269202606368152,0.0028476273987096475,-0.002382789578212987
892,-0.0006714962010193615,-0.004690062422651428,0.0013550914876437337,7.87187598461081e-06,0.0013269821914737995,0.0027946178285691244,-0.002380475839464855
893,-0.0006164575325128818,-0.004611008200133058,0.00130975603219613,7.589857969003688e-06,0.0013268957706464705,0.0027047501106359745,-0.0023792766699017426
894,-0.0005608553260578186,-0.004579102425911789,0.0012658582656522865,7.345243012712999e-06,0.0013266714229545982,0.002623522173010169,-0.0023797562135475406
895,-0.0005025442119167001,-0.00444734043219119,0.0012233813861967646,7.059647506246769e-06,0.0013266032869150126,0.002528496045272623,-0.002376731862827359
896,-0.0004390163822171056,-0.004541673687262676,0.0011954729608765757,6.896526234090317e-06,0.0013264798755061027,0.002470496917794533,-0.002377950567885492
897,-0.00037716292485046043,-0.004544422087893139,0.0011615784354899739,6.696899106262144e-06,0.0013262980100148813,0.0023987715795595493,-0.002378326317826953
898,-0.00031668427821629486,-0.004451458463425121,0.001121748009515644,6.46733602271965e-06,0.0013260453778935147,0.002313313480529467,-0.002379493178152446
899,-0.00025246467514450366,-0.00459111374390837,0.001095101449131386,6.34343281902261e-06,0.001325769827508056,0.0022637290634122294,-0.0023828894653905395
900,-0.00018863605898405966,-0.004592455033782727,0.0010631662248909435,6.158934881206335e-06,0.0013255156620656542,0.002193332009472916,-0.002381915982918634
901,-0.00012250586267187336,-0.004689108083319932,0.001038174994855534,6.011588835064252e-06,0.0013252856565627684,0.0021372652643540163,-0.0023793843859665213
902,-5.881219230680079e-05,-0.004550738170744258,0.0010018485352901174,5.772260355696446e-06,0.0013249583916716753,0.0020448284171195987,-0.0023737153336254977
903,7.162709532770872e-06,-0.00464129735304673,0.0009774973454993452,5.632189351234551e-06,0.0013246517074896715,0.0019863011346345546,-0.002373330064059368
904,6.893481242931099e-05,-0.004541817751667107,0.0009418419842751602,5.423414731531295e-06,0.0013241453836830962,0.001895404530235399,-0.002373631631465354
905,0.00013421649338490882,-0.004630790430005799,0.0009189126894426636,5.2824785399252505e-06,0.0013237782772305743,0.0018325324013981948,-0.002373235784809737
906,0.00019166571268414145,-0.004437470510788506,0.000880436445954702,5.033464728354531e-06,0.0013230563007156086,0.0017172221270941256,-0.0023721706895365405
